1 13 7
ZDG02 HHZ -0.720 0.90 0.161 0.72
5165 5377 9
ZDG14 HHZ 0.046 0.90 0.044 0.93
ZDG16 HHZ 0.059 0.90 0.062 0.98
ZDG13 HHZ 0.049 0.91 0.038 0.96
ZDG12 HHZ 0.047 0.64 0.044 0.97
ZDG08 BHZ -0.674 0.57 -0.314 0.46
ZDG07 BHZ -0.332 0.90 -0.017 0.76
ZDG06 BHZ -0.061 0.76 0.234 0.34
ZDG04 BHZ -0.492 0.60 -0.384 0.28
ZDG02 HHZ 0.538 0.79 -0.678 0.63
5165 7560 8
ZDG14 HHZ 0.046 0.90 0.053 0.53
ZDG16 HHZ 0.055 0.82 0.065 0.80
ZDG13 HHZ 0.042 0.86 0.111 0.64
ZDG12 HHZ 0.019 0.45 0.019 0.70
ZDG10 BHZ -0.684 0.69 -0.446 0.33
ZDG09 BHZ -0.261 0.63 0.306 0.45
ZDG07 BHZ 0.481 0.74 -0.043 0.77
ZDG02 HHZ -0.791 0.87 0.115 0.68
5165 5612 7
ZDG14 HHZ 0.014 0.89 0.013 0.50
ZDG16 HHZ 0.012 0.83 0.026 0.73
ZDG13 HHZ 0.003 0.88 0.074 0.65
ZDG12 HHZ -0.109 0.41 -0.011 0.71
ZDG09 BHZ -0.620 0.72 0.732 0.44
ZDG07 BHZ -0.664 0.77 -0.078 0.75
ZDG02 HHZ -0.763 0.87 -0.291 0.67
5170 5507 11
ZDG14 HHZ -0.042 0.89 -0.097 0.67
ZDG13 HHZ -0.036 0.96 -0.548 0.52
ZDG16 HHZ 0.074 0.97 0.117 0.49
ZDG12 HHZ -0.056 0.50 -0.098 0.77
ZDG09 BHZ 0.350 0.67 -0.126 0.51
ZDG08 BHZ 0.794 0.48 -0.121 0.90
ZDG07 BHZ 0.498 0.89 0.014 0.55
ZDG06 BHZ -0.351 0.66 -0.112 0.62
ZDG04 BHZ 0.548 0.71 -0.745 0.35
ZDG03 HHZ -0.278 0.55 -0.548 0.30
ZDG02 HHZ 0.735 0.58 -0.723 0.82
5170 6762 11
ZDG14 HHZ -0.016 0.90 -0.009 0.76
ZDG16 HHZ -0.070 0.93 -0.102 0.74
ZDG13 HHZ -0.008 0.96 0.011 0.65
ZDG12 HHZ 0.007 0.42 0.028 0.78
ZDG09 BHZ 0.770 0.90 0.662 0.65
ZDG08 BHZ 0.137 0.68 0.042 0.69
ZDG07 BHZ -0.239 0.90 0.043 0.53
ZDG06 BHZ 0.077 0.86 0.047 0.83
ZDG05 BHZ 0.527 0.65 -0.520 0.31
ZDG04 BHZ 0.706 0.49 0.719 0.35
ZDG03 HHZ 0.550 0.68 0.268 0.28
5170 6576 10
ZDG14 HHZ 0.013 0.98 0.023 0.99
ZDG13 HHZ 0.020 0.99 0.020 0.99
ZDG12 HHZ 0.015 0.89 0.013 0.96
ZDG09 BHZ 0.747 0.96 0.015 0.49
ZDG08 BHZ 0.013 0.73 0.011 0.84
ZDG07 BHZ 0.554 0.57 -0.651 0.40
ZDG06 BHZ 0.103 0.75 0.017 0.92
ZDG05 BHZ 0.372 0.60 -0.047 0.42
ZDG04 BHZ 0.410 0.59 0.216 0.58
ZDG02 HHZ -0.458 0.91 -0.287 0.83
5217 7287 8
ZDG14 HHZ -0.241 0.92 -0.244 0.90
ZDG13 HHZ -0.215 0.91 -0.203 0.92
ZDG12 HHZ -0.198 0.96 0.704 0.48
ZDG16 HHZ -0.246 0.82 -0.277 0.89
ZDG08 BHZ -0.187 0.57 -0.162 0.93
ZDG07 BHZ -0.491 0.54 -0.157 0.65
ZDG05 BHZ -0.182 0.61 0.246 0.23
ZDG04 BHZ -0.803 0.69 0.362 0.40
5217 7193 8
ZDG14 HHZ -0.288 0.90 -0.254 0.89
ZDG13 HHZ -0.353 0.69 -0.314 0.86
ZDG12 HHZ -0.361 0.95 -0.508 0.47
ZDG10 BHZ -0.550 0.61 -0.373 0.32
ZDG16 HHZ -0.275 0.79 -0.261 0.90
ZDG09 BHZ 0.558 0.86 -0.219 0.28
ZDG08 BHZ -0.368 0.61 -0.410 0.92
ZDG07 BHZ 0.756 0.71 -0.401 0.55
5217 5546 8
ZDG13 HHZ -0.381 0.64 0.271 0.46
ZDG12 HHZ -0.282 0.87 -0.304 0.38
ZDG16 HHZ -0.451 0.56 -0.362 0.76
ZDG09 BHZ -0.273 0.48 -0.810 0.62
ZDG08 BHZ -0.252 0.56 -0.151 0.73
ZDG07 BHZ -0.553 0.33 -0.146 0.63
ZDG06 BHZ -0.722 0.50 0.025 0.42
ZDG04 BHZ 0.534 0.70 0.131 0.23
5217 7819 8
ZDG14 HHZ -0.233 0.98 -0.240 0.97
ZDG13 HHZ -0.250 0.74 -0.233 0.99
ZDG12 HHZ -0.246 0.98 -0.236 0.87
ZDG10 BHZ 0.667 0.64 -0.428 0.36
ZDG16 HHZ -0.220 0.55 -0.222 0.87
ZDG09 BHZ -0.656 0.71 -0.243 0.31
ZDG08 BHZ -0.244 0.59 -0.262 0.98
ZDG07 BHZ -0.070 0.73 0.309 0.69
5217 7545 10
ZDG14 HHZ -0.277 0.80 -0.270 0.83
ZDG13 HHZ -0.262 0.75 -0.241 0.93
ZDG12 HHZ -0.233 0.94 -0.230 0.50
ZDG10 BHZ -0.662 0.73 0.759 0.34
ZDG16 HHZ -0.275 0.49 -0.307 0.86
ZDG09 BHZ 0.304 0.94 -0.680 0.35
ZDG08 BHZ -0.240 0.85 -0.222 0.90
ZDG07 BHZ 0.478 0.78 -0.223 0.56
ZDG05 BHZ 0.271 0.62 0.635 0.44
ZDG04 BHZ -0.444 0.65 0.765 0.37
5217 5853 10
ZDG14 HHZ 0.068 0.58 -0.151 0.65
ZDG13 HHZ 0.305 0.58 0.187 0.60
ZDG12 HHZ 0.173 0.94 -0.133 0.44
ZDG16 HHZ 0.675 0.49 0.139 0.71
ZDG09 BHZ -0.716 0.67 0.767 0.47
ZDG08 BHZ 0.041 0.77 0.466 0.59
ZDG07 BHZ 0.469 0.66 0.122 0.68
ZDG06 BHZ -0.624 0.62 0.504 0.52
ZDG05 BHZ 0.208 0.62 -0.430 0.48
ZDG04 BHZ -0.428 0.81 0.028 0.50
5232 6557 9
ZDG14 HHZ 0.006 0.85 0.001 0.71
ZDG16 HHZ 0.023 0.95 0.012 0.86
ZDG13 HHZ 0.019 0.98 0.020 0.85
ZDG12 HHZ 0.032 0.70 0.012 0.68
ZDG10 BHZ -0.727 0.51 0.462 0.32
ZDG07 BHZ -0.402 0.66 -0.784 0.53
ZDG06 BHZ 0.700 0.81 0.143 0.68
ZDG04 BHZ -0.035 0.72 0.677 0.50
ZDG02 HHZ -0.666 0.61 -0.656 0.59
5232 6762 7
ZDG14 HHZ -0.006 0.90 -0.019 0.68
ZDG16 HHZ 0.031 0.92 0.041 0.87
ZDG13 HHZ 0.010 0.97 -0.079 0.75
ZDG12 HHZ 0.483 0.45 -0.024 0.68
ZDG09 BHZ 0.476 0.40 -0.806 0.61
ZDG07 BHZ -0.290 0.91 0.533 0.17
ZDG06 BHZ -0.598 0.83 0.527 0.58
5232 6304 9
ZDG14 HHZ 0.046 0.87 0.065 0.82
ZDG16 HHZ 0.022 0.96 0.005 0.91
ZDG13 HHZ 0.047 0.97 -0.020 0.73
ZDG12 HHZ 0.050 0.77 0.059 0.71
ZDG08 BHZ -0.361 0.65 0.219 0.51
ZDG07 BHZ -0.782 0.76 0.087 0.63
ZDG06 BHZ -0.457 0.40 0.076 0.73
ZDG05 BHZ -0.514 0.56 -0.389 0.25
ZDG02 HHZ -0.664 0.55 0.584 0.41
5232 5444 12
ZDG14 HHZ 0.044 0.92 0.053 0.79
ZDG16 HHZ 0.022 0.97 0.011 0.92
ZDG13 HHZ 0.036 0.97 0.047 0.89
ZDG12 HHZ 0.054 0.77 0.043 0.83
ZDG10 BHZ 0.789 0.64 -0.679 0.27
ZDG09 BHZ 0.494 0.47 -0.566 0.58
ZDG08 BHZ -0.436 0.55 0.224 0.50
ZDG07 BHZ 0.042 0.93 -0.747 0.79
ZDG06 BHZ -0.459 0.77 0.066 0.66
ZDG05 BHZ -0.282 0.65 -0.193 0.43
ZDG04 BHZ -0.611 0.57 0.071 0.54
ZDG02 HHZ 0.606 0.83 0.562 0.78
5232 5612 9
ZDG14 HHZ -0.010 0.92 -0.015 0.48
ZDG16 HHZ 0.040 0.94 0.055 0.84
ZDG13 HHZ -0.001 0.95 -0.014 0.77
ZDG12 HHZ -0.013 0.73 -0.030 0.85
ZDG10 BHZ -0.031 0.71 -0.504 0.41
ZDG09 BHZ 0.557 0.57 0.618 0.46
ZDG08 BHZ -0.428 0.68 0.420 0.51
ZDG07 BHZ -0.641 0.62 -0.035 0.80
ZDG06 BHZ 0.423 0.50 -0.028 0.67
5240 5572 8
ZDG12 HHZ -0.043 0.63 -0.054 0.97
ZDG14 HHZ -0.044 0.78 -0.047 0.98
ZDG13 HHZ -0.040 0.94 -0.039 0.99
ZDG10 BHZ -0.009 0.64 0.461 0.40
ZDG08 BHZ -0.793 0.38 -0.051 0.94
ZDG09 BHZ 0.616 0.60 -0.023 0.46
ZDG07 BHZ 0.725 0.76 -0.038 0.62
ZDG02 HHZ -0.476 0.84 0.248 0.55
5245 7777 10
ZDG14 HHZ 0.003 1.00 0.003 1.00
ZDG13 HHZ 0.018 0.99 0.016 1.00
ZDG12 HHZ 0.014 0.97 0.001 0.91
ZDG16 HHZ 0.011 0.93 0.001 0.91
ZDG09 BHZ -0.001 0.66 0.008 0.55
ZDG08 BHZ 0.010 0.75 -0.005 0.96
ZDG07 BHZ 0.012 0.79 0.005 0.90
ZDG06 BHZ 0.808 0.48 0.122 0.53
ZDG04 BHZ -0.193 0.75 0.016 0.56
ZDG02 HHZ -0.178 0.75 -0.546 0.66
5245 5294 13
ZDG14 HHZ 0.000 0.99 0.001 0.98
ZDG13 HHZ 0.000 0.96 -0.005 0.98
ZDG12 HHZ -0.006 0.99 -0.005 0.86
ZDG10 BHZ -0.077 0.59 -0.708 0.40
ZDG16 HHZ 0.001 0.98 0.019 0.99
ZDG09 BHZ 0.351 0.58 -0.012 0.95
ZDG08 BHZ -0.009 0.96 -0.016 0.99
ZDG07 BHZ 0.104 0.50 -0.015 0.97
ZDG06 BHZ -0.006 0.59 -0.009 0.94
ZDG05 BHZ -0.006 0.67 -0.011 0.83
ZDG04 BHZ -0.011 0.74 -0.011 0.84
ZDG03 HHZ -0.274 0.52 -0.012 0.80
ZDG02 HHZ -0.752 0.73 -0.012 0.70
5245 7579 10
ZDG14 HHZ -0.045 0.61 -0.063 0.77
ZDG13 HHZ -0.007 0.79 -0.015 0.79
ZDG12 HHZ 0.009 0.93 -0.601 0.38
ZDG10 BHZ -0.171 0.70 0.728 0.43
ZDG16 HHZ -0.046 0.68 -0.084 0.59
ZDG09 BHZ -0.348 0.72 0.355 0.38
ZDG07 BHZ 0.155 0.84 -0.788 0.48
ZDG06 BHZ 0.351 0.75 0.479 0.40
ZDG05 BHZ 0.020 0.62 -0.662 0.35
ZDG02 HHZ 0.341 0.73 0.690 0.27
5245 7545 11
ZDG14 HHZ 0.054 0.88 0.054 0.92
ZDG13 HHZ 0.052 0.95 0.061 0.97
ZDG12 HHZ 0.066 0.97 0.065 0.48
ZDG10 BHZ 0.626 0.66 -0.479 0.47
ZDG16 HHZ 0.069 0.48 0.064 0.90
ZDG09 BHZ 0.246 0.78 0.206 0.54
ZDG08 BHZ 0.054 0.57 0.064 0.95
ZDG07 BHZ 0.567 0.84 0.442 0.63
ZDG06 BHZ 0.494 0.89 0.066 0.66
ZDG04 BHZ 0.178 0.60 0.739 0.50
ZDG02 HHZ -0.658 0.81 0.799 0.60
5245 7193 10
ZDG14 HHZ 0.043 0.76 0.072 0.75
ZDG13 HHZ -0.032 0.66 -0.011 0.78
ZDG12 HHZ -0.053 0.95 -0.359 0.26
ZDG10 BHZ 0.073 0.66 -0.684 0.34
ZDG16 HHZ 0.066 0.94 0.100 0.89
ZDG09 BHZ 0.734 0.61 -0.105 0.59
ZDG08 BHZ -0.076 0.87 -0.136 0.84
ZDG07 BHZ 0.002 0.86 -0.119 0.86
ZDG06 BHZ -0.059 0.67 -0.104 0.63
ZDG02 HHZ 0.362 0.83 -0.568 0.70
5245 7546 10
ZDG14 HHZ 0.749 0.67 -0.077 0.71
ZDG13 HHZ -0.121 0.88 -0.062 0.94
ZDG12 HHZ -0.058 0.95 -0.060 0.41
ZDG10 BHZ -0.137 0.61 -0.567 0.34
ZDG16 HHZ -0.056 0.95 -0.069 0.73
ZDG09 BHZ -0.578 0.72 -0.343 0.34
ZDG08 BHZ -0.073 0.92 -0.051 0.81
ZDG07 BHZ 0.114 0.85 -0.062 0.90
ZDG06 BHZ 0.254 0.70 -0.011 0.52
ZDG02 HHZ -0.678 0.85 0.358 0.57
5245 7876 10
ZDG14 HHZ -0.056 0.96 -0.054 0.90
ZDG13 HHZ -0.070 0.93 -0.071 0.97
ZDG12 HHZ -0.083 0.95 -0.085 0.54
ZDG10 BHZ 0.220 0.59 0.020 0.31
ZDG16 HHZ -0.035 0.78 -0.026 0.91
ZDG09 BHZ -0.100 0.69 -0.084 0.66
ZDG08 BHZ -0.099 0.50 -0.114 0.94
ZDG07 BHZ 0.333 0.81 -0.109 0.84
ZDG06 BHZ -0.750 0.46 -0.713 0.57
ZDG02 HHZ -0.389 0.73 -0.305 0.46
5245 6827 9
ZDG14 HHZ -0.063 0.89 -0.068 0.89
ZDG13 HHZ -0.054 0.95 -0.062 0.98
ZDG12 HHZ -0.052 0.97 -0.050 0.56
ZDG16 HHZ -0.042 0.84 -0.037 0.85
ZDG09 BHZ -0.172 0.70 -0.050 0.79
ZDG08 BHZ 0.648 0.48 -0.053 0.97
ZDG07 BHZ -0.031 0.85 -0.028 0.78
ZDG06 BHZ 0.598 0.64 -0.041 0.67
ZDG02 HHZ 0.457 0.77 -0.173 0.57
5245 7369 11
ZDG14 HHZ 0.021 0.93 0.024 0.88
ZDG13 HHZ 0.049 0.72 -0.220 0.55
ZDG12 HHZ 0.065 0.96 -0.545 0.41
ZDG10 BHZ 0.678 0.73 -0.621 0.23
ZDG16 HHZ -0.032 0.76 -0.079 0.90
ZDG09 BHZ 0.403 0.66 0.069 0.67
ZDG08 BHZ 0.047 0.87 -0.244 0.43
ZDG07 BHZ -0.099 0.55 0.106 0.86
ZDG06 BHZ 0.210 0.56 0.076 0.75
ZDG04 BHZ 0.273 0.74 0.061 0.46
ZDG02 HHZ -0.637 0.89 0.661 0.70
5245 5697 11
ZDG14 HHZ -0.301 0.56 -0.133 0.85
ZDG13 HHZ -0.458 0.65 0.092 0.70
ZDG12 HHZ -0.001 0.96 -0.784 0.37
ZDG16 HHZ -0.108 0.73 -0.153 0.86
ZDG09 BHZ -0.370 0.63 0.450 0.55
ZDG08 BHZ 0.013 0.94 0.069 0.93
ZDG07 BHZ 0.013 0.70 0.070 0.86
ZDG06 BHZ 0.335 0.75 0.057 0.79
ZDG05 BHZ 0.229 0.53 -0.510 0.37
ZDG04 BHZ -0.656 0.68 -0.137 0.52
ZDG02 HHZ 0.630 0.83 -0.710 0.68
5246 5853 11
ZDG14 HHZ 0.058 0.67 -0.678 0.46
ZDG13 HHZ 0.173 0.62 0.565 0.35
ZDG12 HHZ 0.315 0.77 0.630 0.28
ZDG10 BHZ -0.705 0.67 0.701 0.38
ZDG16 HHZ 0.130 0.52 0.107 0.65
ZDG09 BHZ 0.029 0.55 0.303 0.63
ZDG08 BHZ 0.325 0.52 0.449 0.66
ZDG07 BHZ -0.429 0.36 0.445 0.76
ZDG06 BHZ 0.643 0.49 0.427 0.81
ZDG04 BHZ -0.166 0.61 -0.385 0.46
ZDG02 HHZ 0.759 0.73 0.630 0.57
5246 5546 13
ZDG14 HHZ -0.256 0.90 -0.251 0.81
ZDG13 HHZ -0.204 0.74 -0.208 0.45
ZDG12 HHZ -0.131 0.79 0.026 0.38
ZDG10 BHZ 0.218 0.64 0.096 0.62
ZDG16 HHZ -0.222 0.69 -0.116 0.86
ZDG09 BHZ -0.124 0.90 -0.071 0.80
ZDG08 BHZ -0.125 0.93 -0.057 0.89
ZDG07 BHZ -0.116 0.90 -0.073 0.79
ZDG06 BHZ -0.112 0.87 -0.072 0.87
ZDG05 BHZ -0.127 0.87 -0.060 0.44
ZDG04 BHZ -0.107 0.92 -0.110 0.63
ZDG03 HHZ -0.117 0.80 -0.734 0.40
ZDG02 HHZ -0.104 0.88 -0.070 0.87
5294 6827 10
ZDG14 HHZ -0.063 0.89 -0.069 0.89
ZDG13 HHZ -0.055 0.90 -0.048 0.94
ZDG12 HHZ -0.037 0.97 -0.035 0.69
ZDG10 BHZ 0.516 0.57 0.230 0.37
ZDG16 HHZ -0.044 0.86 -0.056 0.87
ZDG09 BHZ 0.623 0.73 -0.026 0.69
ZDG08 BHZ 0.660 0.53 -0.027 0.98
ZDG07 BHZ 0.673 0.62 -0.014 0.76
ZDG06 BHZ 0.618 0.29 -0.031 0.60
ZDG02 HHZ -0.299 0.63 0.214 0.65
5294 7369 11
ZDG14 HHZ 0.021 0.92 0.022 0.85
ZDG13 HHZ 0.049 0.72 -0.216 0.60
ZDG12 HHZ 0.080 0.96 -0.532 0.41
ZDG16 HHZ -0.043 0.73 -0.108 0.91
ZDG09 BHZ 0.064 0.90 0.082 0.73
ZDG08 BHZ 0.066 0.86 -0.228 0.40
ZDG07 BHZ 0.572 0.39 0.122 0.84
ZDG06 BHZ -0.090 0.45 0.084 0.79
ZDG05 BHZ 0.063 0.71 0.067 0.52
ZDG04 BHZ 0.282 0.79 0.072 0.64
ZDG02 HHZ 0.105 0.71 0.667 0.65
5294 7545 9
ZDG14 HHZ 0.064 0.85 0.053 0.90
ZDG13 HHZ 0.053 0.87 0.066 0.93
ZDG12 HHZ 0.082 0.97 0.082 0.48
ZDG16 HHZ 0.067 0.53 0.045 0.91
ZDG09 BHZ -0.117 0.75 0.223 0.44
ZDG08 BHZ 0.073 0.49 0.080 0.95
ZDG07 BHZ 0.642 0.57 0.260 0.63
ZDG04 BHZ 0.004 0.58 0.742 0.37
ZDG02 HHZ 0.072 0.70 -0.615 0.39
5294 7777 10
ZDG14 HHZ 0.013 0.98 0.011 0.98
ZDG13 HHZ 0.018 0.97 0.021 0.98
ZDG12 HHZ 0.019 0.98 0.015 0.77
ZDG16 HHZ 0.009 0.91 -0.008 0.92
ZDG09 BHZ 0.550 0.66 0.021 0.65
ZDG08 BHZ 0.020 0.78 0.010 0.95
ZDG07 BHZ -0.078 0.49 0.020 0.95
ZDG05 BHZ -0.407 0.66 0.024 0.53
ZDG04 BHZ -0.180 0.63 0.024 0.60
ZDG02 HHZ 0.756 0.67 -0.325 0.78
5294 7263 10
ZDG14 HHZ -0.281 0.59 -0.095 0.84
ZDG13 HHZ -0.004 0.62 -0.039 0.51
ZDG12 HHZ 0.011 0.96 -0.630 0.44
ZDG16 HHZ -0.115 0.77 -0.168 0.88
ZDG09 BHZ -0.152 0.63 0.069 0.72
ZDG08 BHZ 0.019 0.89 0.077 0.85
ZDG07 BHZ -0.069 0.59 0.080 0.81
ZDG06 BHZ 0.013 0.50 0.167 0.73
ZDG04 BHZ -0.389 0.59 0.044 0.48
ZDG02 HHZ 0.331 0.72 0.286 0.69
5294 7818 9
ZDG14 HHZ -0.117 0.52 -0.117 0.75
ZDG13 HHZ -0.396 0.71 -0.288 0.68
ZDG12 HHZ -0.012 0.91 -0.529 0.40
ZDG16 HHZ -0.121 0.78 -0.171 0.60
ZDG09 BHZ 0.684 0.73 0.016 0.55
ZDG08 BHZ -0.008 0.77 0.055 0.62
ZDG07 BHZ -0.301 0.52 0.062 0.89
ZDG06 BHZ 0.531 0.47 0.062 0.61
ZDG02 HHZ 0.582 0.74 0.049 0.47
5294 7876 9
ZDG14 HHZ -0.057 0.98 -0.055 0.95
ZDG13 HHZ -0.070 0.95 -0.067 0.96
ZDG12 HHZ -0.067 0.96 -0.069 0.72
ZDG16 HHZ -0.046 0.80 -0.044 0.93
ZDG09 BHZ 0.710 0.66 -0.073 0.73
ZDG08 BHZ 0.126 0.50 -0.098 0.97
ZDG07 BHZ 0.610 0.55 -0.093 0.86
ZDG06 BHZ -0.410 0.61 -0.084 0.61
ZDG02 HHZ -0.598 0.53 -0.284 0.62
5294 7579 7
ZDG14 HHZ -0.248 0.61 -0.073 0.72
ZDG13 HHZ -0.006 0.68 -0.020 0.76
ZDG12 HHZ 0.025 0.94 -0.605 0.50
ZDG16 HHZ -0.060 0.65 -0.094 0.58
ZDG09 BHZ 0.006 0.66 0.367 0.37
ZDG04 BHZ -0.464 0.60 -0.091 0.27
ZDG02 HHZ -0.605 0.71 0.696 0.34
5294 7546 10
ZDG14 HHZ 0.750 0.68 -0.080 0.74
ZDG13 HHZ -0.121 0.86 -0.057 0.90
ZDG12 HHZ -0.052 0.96 -0.369 0.34
ZDG10 BHZ -0.071 0.64 0.574 0.45
ZDG16 HHZ -0.058 0.93 -0.078 0.69
ZDG09 BHZ 0.656 0.74 -0.339 0.38
ZDG08 BHZ -0.054 0.86 -0.034 0.79
ZDG07 BHZ -0.016 0.43 -0.037 0.92
ZDG06 BHZ 0.286 0.37 -0.002 0.61
ZDG02 HHZ 0.061 0.73 -0.687 0.44
5294 7819 10
ZDG14 HHZ 0.098 0.97 0.104 0.91
ZDG13 HHZ 0.071 0.72 0.074 0.94
ZDG12 HHZ 0.069 0.97 0.079 0.61
ZDG16 HHZ 0.120 0.72 0.130 0.90
ZDG09 BHZ 0.066 0.64 0.065 0.79
ZDG08 BHZ 0.061 0.71 0.040 0.95
ZDG07 BHZ -0.710 0.39 0.049 0.86
ZDG06 BHZ 0.704 0.41 0.061 0.79
ZDG05 BHZ -0.597 0.62 0.069 0.32
ZDG02 HHZ -0.793 0.77 -0.138 0.78
5294 5749 11
ZDG14 HHZ -0.278 0.61 -0.098 0.84
ZDG13 HHZ -0.288 0.64 0.116 0.64
ZDG12 HHZ 0.016 0.97 -0.612 0.46
ZDG16 HHZ -0.111 0.33 -0.172 0.83
ZDG09 BHZ 0.024 0.75 0.225 0.56
ZDG08 BHZ 0.029 0.83 0.094 0.82
ZDG07 BHZ 0.793 0.55 0.095 0.67
ZDG06 BHZ 0.027 0.43 0.177 0.69
ZDG05 BHZ -0.081 0.54 0.438 0.29
ZDG04 BHZ -0.104 0.68 -0.096 0.32
ZDG02 HHZ 0.590 0.75 0.270 0.68
5304 6344 10
ZDG14 HHZ -0.067 0.94 -0.066 0.65
ZDG16 HHZ -0.022 0.94 0.001 0.51
ZDG13 HHZ -0.066 0.92 -0.082 0.61
ZDG12 HHZ -0.090 0.72 -0.104 0.72
ZDG09 BHZ -0.755 0.64 -0.247 0.59
ZDG08 BHZ -0.366 0.45 -0.133 0.85
ZDG07 BHZ -0.630 0.96 -0.115 0.60
ZDG06 BHZ -0.805 0.82 -0.231 0.64
ZDG05 BHZ 0.014 0.71 -0.432 0.53
ZDG02 HHZ -0.794 0.92 -0.223 0.49
5339 6344 12
ZDG14 HHZ 0.036 0.87 0.024 0.63
ZDG16 HHZ 0.076 0.93 0.111 0.51
ZDG13 HHZ 0.030 0.95 0.009 0.54
ZDG12 HHZ 0.017 0.43 -0.003 0.74
ZDG10 BHZ 0.610 0.73 0.398 0.36
ZDG09 BHZ 0.016 0.55 -0.021 0.70
ZDG08 BHZ -0.067 0.60 0.657 0.51
ZDG07 BHZ -0.380 0.97 -0.662 0.53
ZDG06 BHZ -0.641 0.63 -0.025 0.79
ZDG04 BHZ 0.403 0.66 -0.529 0.52
ZDG03 HHZ -0.003 0.65 -0.011 0.34
ZDG02 HHZ -0.719 0.76 0.254 0.69
5339 6523 10
ZDG14 HHZ 0.003 0.77 0.008 0.88
ZDG16 HHZ 0.029 0.96 0.026 0.95
ZDG13 HHZ 0.023 0.97 0.021 0.97
ZDG12 HHZ 0.025 0.56 0.015 0.90
ZDG10 BHZ 0.755 0.62 0.455 0.33
ZDG09 BHZ 0.005 0.73 -0.729 0.71
ZDG07 BHZ -0.032 0.98 0.634 0.41
ZDG06 BHZ 0.685 0.79 0.030 0.77
ZDG04 BHZ 0.776 0.62 0.030 0.52
ZDG02 HHZ 0.484 0.79 -0.072 0.56
5377 7560 10
ZDG14 HHZ -0.001 0.93 0.005 0.60
ZDG16 HHZ -0.004 0.85 0.004 0.83
ZDG13 HHZ -0.007 0.93 0.064 0.67
ZDG12 HHZ -0.019 0.78 -0.023 0.76
ZDG10 BHZ -0.490 0.66 0.215 0.41
ZDG08 BHZ -0.089 0.80 -0.038 0.93
ZDG07 BHZ 0.178 0.76 -0.030 0.81
ZDG06 BHZ -0.789 0.43 -0.030 0.87
ZDG04 BHZ -0.135 0.66 -0.034 0.51
ZDG02 HHZ 0.012 0.81 0.809 0.50
5377 6330 9
ZDG14 HHZ 0.071 0.90 0.074 0.74
ZDG16 HHZ 0.024 0.93 0.015 0.89
ZDG13 HHZ 0.064 0.98 0.146 0.71
ZDG12 HHZ 0.055 0.89 0.081 0.81
ZDG10 BHZ 0.215 0.57 -0.127 0.47
ZDG08 BHZ -0.006 0.84 0.067 0.92
ZDG07 BHZ -0.189 0.78 0.064 0.57
ZDG06 BHZ 0.778 0.79 0.064 0.81
ZDG04 BHZ 0.229 0.59 -0.796 0.44
5377 5380 9
ZDG14 HHZ 0.178 0.90 0.182 0.89
ZDG16 HHZ 0.146 0.41 0.172 0.85
ZDG13 HHZ 0.187 0.89 0.181 0.93
ZDG12 HHZ 0.179 0.85 0.185 0.87
ZDG08 BHZ 0.178 0.75 0.182 0.94
ZDG07 BHZ 0.393 0.67 0.180 0.87
ZDG06 BHZ -0.463 0.31 0.181 0.96
ZDG05 BHZ 0.180 0.46 0.184 0.72
ZDG04 BHZ 0.188 0.52 0.185 0.63
5377 5612 10
ZDG14 HHZ -0.032 0.92 -0.035 0.59
ZDG16 HHZ -0.036 0.93 -0.026 0.75
ZDG13 HHZ -0.045 0.95 0.037 0.69
ZDG12 HHZ -0.053 0.77 -0.045 0.78
ZDG10 BHZ -0.554 0.63 -0.708 0.28
ZDG08 BHZ -0.111 0.82 -0.070 0.92
ZDG07 BHZ -0.741 0.79 -0.055 0.83
ZDG06 BHZ -0.105 0.49 -0.066 0.93
ZDG05 BHZ 0.758 0.40 -0.065 0.65
ZDG02 HHZ -0.732 0.71 0.387 0.63
5377 6556 10
ZDG14 HHZ -0.115 0.99 -0.105 0.96
ZDG16 HHZ -0.115 0.96 -0.121 0.89
ZDG13 HHZ -0.101 0.99 -0.110 0.97
ZDG12 HHZ -0.106 0.92 -0.115 0.95
ZDG10 BHZ -0.419 0.61 -0.128 0.41
ZDG08 BHZ -0.112 0.70 -0.111 0.83
ZDG07 BHZ 0.547 0.86 -0.111 0.85
ZDG06 BHZ 0.694 0.83 -0.107 0.95
ZDG05 BHZ 0.575 0.62 -0.371 0.28
ZDG02 HHZ 0.090 0.85 -0.083 0.31
5380 6330 8
ZDG14 HHZ -0.107 0.76 -0.100 0.70
ZDG16 HHZ -0.134 0.51 -0.023 0.74
ZDG13 HHZ -0.123 0.88 -0.120 0.77
ZDG12 HHZ -0.133 0.80 -0.116 0.72
ZDG08 BHZ -0.251 0.84 -0.125 0.89
ZDG07 BHZ -0.372 0.60 -0.115 0.69
ZDG06 BHZ -0.240 0.28 -0.117 0.83
ZDG02 HHZ 0.641 1.00 0.582 0.96
5380 7560 10
ZDG14 HHZ -0.179 0.87 -0.177 0.68
ZDG16 HHZ -0.154 0.46 -0.169 0.75
ZDG13 HHZ -0.183 0.87 -0.206 0.77
ZDG12 HHZ -0.208 0.81 -0.212 0.68
ZDG08 BHZ -0.268 0.82 -0.230 0.91
ZDG07 BHZ -0.215 0.89 -0.216 0.88
ZDG06 BHZ -0.329 0.75 -0.211 0.92
